Data,Otwarcie,Najwyższy,Najniższy,Zamknięcie,Ticker
2007-04-19,4.51,4.51,4.51,4.51,WIBOR_6M
2007-04-19,4.35,4.35,4.35,4.35,WIBOR_3M
2007-04-19,4.27,4.27,4.27,4.27,WIBOR_1M
2007-04-19,4,4,4,4,WIBID_ON
2007-04-18,4.18,4.18,4.18,4.18,WIBOR_ON
2007-04-18,4.5,4.5,4.5,4.5,WIBOR_6M
2007-04-18,4.32,4.32,4.32,4.32,WIBOR_3M
2007-04-18,4.25,4.25,4.25,4.25,WIBOR_1M
2007-04-18,4,4,4,4,WIBID_ON
2007-04-17,4.11,4.11,4.11,4.11,WIBOR_ON
2007-04-17,4.48,4.48,4.48,4.48,WIBOR_6M
2007-04-17,4.31,4.31,4.31,4.31,WIBOR_3M
2007-04-17,4.23,4.23,4.23,4.23,WIBOR_1M
2007-04-17,3.97,3.97,3.97,3.97,WIBID_ON
2007-04-16,4.11,4.11,4.11,4.11,WIBOR_ON
2007-04-16,4.48,4.48,4.48,4.48,WIBOR_6M
2007-04-16,4.29,4.29,4.29,4.29,WIBOR_3M
2007-04-16,4.22,4.22,4.22,4.22,WIBOR_1M
2007-04-16,3.96,3.96,3.96,3.96,WIBID_ON
2007-04-13,4.11,4.11,4.11,4.11,WIBOR_ON
2007-04-13,4.46,4.46,4.46,4.46,WIBOR_6M
2007-04-13,4.29,4.29,4.29,4.29,WIBOR_3M
2007-04-13,4.2,4.2,4.2,4.2,WIBOR_1M
2007-04-13,3.96,3.96,3.96,3.96,WIBID_ON
2007-04-12,4.08,4.08,4.08,4.08,WIBOR_ON
2007-04-12,4.46,4.46,4.46,4.46,WIBOR_6M
2007-04-12,4.28,4.28,4.28,4.28,WIBOR_3M
2007-04-12,4.19,4.19,4.19,4.19,WIBOR_1M
2007-04-12,3.91,3.91,3.91,3.91,WIBID_ON
2007-04-11,4.11,4.11,4.11,4.11,WIBOR_ON
2007-04-11,4.46,4.46,4.46,4.46,WIBOR_6M
2007-04-11,4.29,4.29,4.29,4.29,WIBOR_3M
2007-04-11,4.18,4.18,4.18,4.18,WIBOR_1M
2007-04-11,3.96,3.96,3.96,3.96,WIBID_ON
2007-04-10,4.11,4.11,4.11,4.11,WIBOR_ON
2007-04-10,4.47,4.47,4.47,4.47,WIBOR_6M
2007-04-10,4.29,4.29,4.29,4.29,WIBOR_3M
2007-04-10,4.19,4.19,4.19,4.19,WIBOR_1M
2007-04-10,3.98,3.98,3.98,3.98,WIBID_ON
2007-04-05,4.11,4.11,4.11,4.11,WIBOR_ON
2007-04-05,4.47,4.47,4.47,4.47,WIBOR_6M
2007-04-05,4.29,4.29,4.29,4.29,WIBOR_3M
2007-04-05,4.18,4.18,4.18,4.18,WIBOR_1M
2007-04-05,3.97,3.97,3.97,3.97,WIBID_ON
2007-04-04,4.1,4.1,4.1,4.1,WIBOR_ON
2007-04-04,4.47,4.47,4.47,4.47,WIBOR_6M
2007-04-04,4.27,4.27,4.27,4.27,WIBOR_3M
2007-04-04,4.17,4.17,4.17,4.17,WIBOR_1M
2007-04-04,3.96,3.96,3.96,3.96,WIBID_ON
2007-04-03,4.1,4.1,4.1,4.1,WIBOR_ON
2007-04-03,4.44,4.44,4.44,4.44,WIBOR_6M
2007-04-03,4.24,4.24,4.24,4.24,WIBOR_3M
2007-04-03,4.15,4.15,4.15,4.15,WIBOR_1M
2007-04-03,3.96,3.96,3.96,3.96,WIBID_ON
2007-04-02,4.1,4.1,4.1,4.1,WIBOR_ON
2007-04-02,4.43,4.43,4.43,4.43,WIBOR_6M
2007-04-02,4.24,4.24,4.24,4.24,WIBOR_3M
2007-04-02,4.15,4.15,4.15,4.15,WIBOR_1M
2007-04-02,3.97,3.97,3.97,3.97,WIBID_ON
2007-03-30,4.14,4.14,4.14,4.14,WIBOR_ON
2007-03-30,4.42,4.42,4.42,4.42,WIBOR_6M
2007-03-30,4.24,4.24,4.24,4.24,WIBOR_3M
2007-03-30,4.15,4.15,4.15,4.15,WIBOR_1M
2007-03-30,3.93,3.93,3.93,3.93,WIBID_ON
2007-03-29,3.95,3.95,3.95,3.95,WIBOR_ON
2007-03-29,4.44,4.44,4.44,4.44,WIBOR_6M
2007-03-29,4.24,4.24,4.24,4.24,WIBOR_3M
2007-03-29,4.14,4.14,4.14,4.14,WIBOR_1M
2007-03-29,3.67,3.67,3.67,3.67,WIBID_ON
2007-03-28,3.58,3.58,3.58,3.58,WIBOR_ON
2007-03-28,4.43,4.43,4.43,4.43,WIBOR_6M
2007-03-28,4.23,4.23,4.23,4.23,WIBOR_3M
2007-03-28,4.14,4.14,4.14,4.14,WIBOR_1M
2007-03-28,3.29,3.29,3.29,3.29,WIBID_ON
2007-03-27,3.6,3.6,3.6,3.6,WIBOR_ON
2007-03-27,4.43,4.43,4.43,4.43,WIBOR_6M
2007-03-27,4.24,4.24,4.24,4.24,WIBOR_3M
2007-03-27,4.13,4.13,4.13,4.13,WIBOR_1M
2007-03-27,3.3,3.3,3.3,3.3,WIBID_ON
2007-03-26,4.07,4.07,4.07,4.07,WIBOR_ON
2007-03-26,4.41,4.41,4.41,4.41,WIBOR_6M
2007-03-26,4.23,4.23,4.23,4.23,WIBOR_3M
2007-03-26,4.14,4.14,4.14,4.14,WIBOR_1M
2007-03-26,3.89,3.89,3.89,3.89,WIBID_ON
2007-03-23,4.1,4.1,4.1,4.1,WIBOR_ON
2007-03-23,4.41,4.41,4.41,4.41,WIBOR_6M
2007-03-23,4.23,4.23,4.23,4.23,WIBOR_3M
2007-03-23,4.14,4.14,4.14,4.14,WIBOR_1M
2007-03-23,3.94,3.94,3.94,3.94,WIBID_ON
2007-03-22,4.09,4.09,4.09,4.09,WIBOR_ON
2007-03-22,4.4,4.4,4.4,4.4,WIBOR_6M
2007-03-22,4.23,4.23,4.23,4.23,WIBOR_3M
2007-03-22,4.13,4.13,4.13,4.13,WIBOR_1M
2007-03-22,3.94,3.94,3.94,3.94,WIBID_ON
2007-03-21,4.1,4.1,4.1,4.1,WIBOR_ON
2007-03-21,4.4,4.4,4.4,4.4,WIBOR_6M
2007-03-21,4.23,4.23,4.23,4.23,WIBOR_3M
2007-03-21,4.13,4.13,4.13,4.13,WIBOR_1M
2007-03-21,3.96,3.96,3.96,3.96,WIBID_ON
2007-03-20,4.1,4.1,4.1,4.1,WIBOR_ON
2007-03-20,4.39,4.39,4.39,4.39,WIBOR_6M
2007-03-20,4.22,4.22,4.22,4.22,WIBOR_3M
2007-03-20,4.13,4.13,4.13,4.13,WIBOR_1M
2007-03-20,3.96,3.96,3.96,3.96,WIBID_ON
2007-03-19,4.11,4.11,4.11,4.11,WIBOR_ON
2007-03-19,4.37,4.37,4.37,4.37,WIBOR_6M
2007-03-19,4.21,4.21,4.21,4.21,WIBOR_3M
2007-03-19,4.13,4.13,4.13,4.13,WIBOR_1M
2007-03-19,3.96,3.96,3.96,3.96,WIBID_ON
2007-03-16,4.1,4.1,4.1,4.1,WIBOR_ON
2007-03-16,4.36,4.36,4.36,4.36,WIBOR_6M
2007-03-16,4.2,4.2,4.2,4.2,WIBOR_3M
2007-03-16,4.13,4.13,4.13,4.13,WIBOR_1M
2007-03-16,3.96,3.96,3.96,3.96,WIBID_ON
2007-03-15,4.09,4.09,4.09,4.09,WIBOR_ON
2007-03-15,4.34,4.34,4.34,4.34,WIBOR_6M
2007-03-15,4.2,4.2,4.2,4.2,WIBOR_3M
2007-03-15,4.13,4.13,4.13,4.13,WIBOR_1M
2007-03-15,3.94,3.94,3.94,3.94,WIBID_ON
2007-03-14,4.08,4.08,4.08,4.08,WIBOR_ON
2007-03-14,4.34,4.34,4.34,4.34,WIBOR_6M
2007-03-14,4.21,4.21,4.21,4.21,WIBOR_3M
2007-03-14,4.12,4.12,4.12,4.12,WIBOR_1M
2007-03-14,3.93,3.93,3.93,3.93,WIBID_ON
2007-03-13,4.08,4.08,4.08,4.08,WIBOR_ON
2007-03-13,4.34,4.34,4.34,4.34,WIBOR_6M
2007-03-13,4.2,4.2,4.2,4.2,WIBOR_3M
2007-03-13,4.12,4.12,4.12,4.12,WIBOR_1M
2007-03-13,3.93,3.93,3.93,3.93,WIBID_ON
2007-03-12,4.08,4.08,4.08,4.08,WIBOR_ON
2007-03-12,4.34,4.34,4.34,4.34,WIBOR_6M
2007-03-12,4.2,4.2,4.2,4.2,WIBOR_3M
2007-03-12,4.13,4.13,4.13,4.13,WIBOR_1M
2007-03-12,3.93,3.93,3.93,3.93,WIBID_ON
2007-03-09,4.09,4.09,4.09,4.09,WIBOR_ON
2007-03-09,4.34,4.34,4.34,4.34,WIBOR_6M
2007-03-09,4.21,4.21,4.21,4.21,WIBOR_3M
2007-03-09,4.13,4.13,4.13,4.13,WIBOR_1M
2007-03-09,3.93,3.93,3.93,3.93,WIBID_ON
2007-03-08,4.08,4.08,4.08,4.08,WIBOR_ON
2007-03-08,4.34,4.34,4.34,4.34,WIBOR_6M
2007-03-08,4.21,4.21,4.21,4.21,WIBOR_3M
2007-03-08,4.13,4.13,4.13,4.13,WIBOR_1M
2007-03-08,3.92,3.92,3.92,3.92,WIBID_ON
2007-03-07,4.08,4.08,4.08,4.08,WIBOR_ON
2007-03-07,4.35,4.35,4.35,4.35,WIBOR_6M
2007-03-07,4.21,4.21,4.21,4.21,WIBOR_3M
2007-03-07,4.13,4.13,4.13,4.13,WIBOR_1M
2007-03-07,3.92,3.92,3.92,3.92,WIBID_ON
2007-03-06,4.08,4.08,4.08,4.08,WIBOR_ON
2007-03-06,4.34,4.34,4.34,4.34,WIBOR_6M
2007-03-06,4.21,4.21,4.21,4.21,WIBOR_3M
2007-03-06,4.13,4.13,4.13,4.13,WIBOR_1M
2007-03-06,3.93,3.93,3.93,3.93,WIBID_ON
2007-03-05,4.1,4.1,4.1,4.1,WIBOR_ON
2007-03-05,4.35,4.35,4.35,4.35,WIBOR_6M
2007-03-05,4.21,4.21,4.21,4.21,WIBOR_3M
2007-03-05,4.12,4.12,4.12,4.12,WIBOR_1M
2007-03-05,3.94,3.94,3.94,3.94,WIBID_ON
2007-03-02,4.1,4.1,4.1,4.1,WIBOR_ON
2007-03-02,4.33,4.33,4.33,4.33,WIBOR_6M
2007-03-02,4.21,4.21,4.21,4.21,WIBOR_3M
2007-03-02,4.12,4.12,4.12,4.12,WIBOR_1M
2007-03-02,3.94,3.94,3.94,3.94,WIBID_ON
2007-03-01,4.09,4.09,4.09,4.09,WIBOR_ON
2007-03-01,4.35,4.35,4.35,4.35,WIBOR_6M
2007-03-01,4.21,4.21,4.21,4.21,WIBOR_3M
2007-03-01,4.12,4.12,4.12,4.12,WIBOR_1M
2007-03-01,3.96,3.96,3.96,3.96,WIBID_ON
2007-02-28,4.1,4.1,4.1,4.1,WIBOR_ON
2007-02-28,4.35,4.35,4.35,4.35,WIBOR_6M
2007-02-28,4.22,4.22,4.22,4.22,WIBOR_3M
2007-02-28,4.12,4.12,4.12,4.12,WIBOR_1M
2007-02-28,3.95,3.95,3.95,3.95,WIBID_ON
2007-02-27,4.5,4.5,4.5,4.5,WIBOR_ON
2007-02-27,4.35,4.35,4.35,4.35,WIBOR_6M
2007-02-27,4.21,4.21,4.21,4.21,WIBOR_3M
2007-02-27,4.12,4.12,4.12,4.12,WIBOR_1M
2007-02-27,4.2,4.2,4.2,4.2,WIBID_ON
2007-02-26,3.15,3.15,3.15,3.15,WIBOR_ON
2007-02-26,4.31,4.31,4.31,4.31,WIBOR_6M
2007-02-26,4.2,4.2,4.2,4.2,WIBOR_3M
2007-02-26,4.11,4.11,4.11,4.11,WIBOR_1M
2007-02-26,2.86,2.86,2.86,2.86,WIBID_ON
2007-02-23,4.07,4.07,4.07,4.07,WIBOR_ON
2007-02-23,4.31,4.31,4.31,4.31,WIBOR_6M
2007-02-23,4.2,4.2,4.2,4.2,WIBOR_3M
2007-02-23,4.12,4.12,4.12,4.12,WIBOR_1M
2007-02-23,3.89,3.89,3.89,3.89,WIBID_ON
2007-02-22,4,4,4,4,WIBOR_ON
2007-02-22,4.3,4.3,4.3,4.3,WIBOR_6M
2007-02-22,4.2,4.2,4.2,4.2,WIBOR_3M
2007-02-22,4.11,4.11,4.11,4.11,WIBOR_1M
2007-02-22,3.81,3.81,3.81,3.81,WIBID_ON
2007-02-21,4.07,4.07,4.07,4.07,WIBOR_ON
2007-02-21,4.27,4.27,4.27,4.27,WIBOR_6M
2007-02-21,4.19,4.19,4.19,4.19,WIBOR_3M
2007-02-21,4.12,4.12,4.12,4.12,WIBOR_1M
2007-02-21,3.89,3.89,3.89,3.89,WIBID_ON
2007-02-20,4.09,4.09,4.09,4.09,WIBOR_ON
2007-02-20,4.28,4.28,4.28,4.28,WIBOR_6M
2007-02-20,4.2,4.2,4.2,4.2,WIBOR_3M
2007-02-20,4.12,4.12,4.12,4.12,WIBOR_1M
2007-02-20,3.93,3.93,3.93,3.93,WIBID_ON
2007-02-19,4.09,4.09,4.09,4.09,WIBOR_ON
2007-02-19,4.27,4.27,4.27,4.27,WIBOR_6M
2007-02-19,4.2,4.2,4.2,4.2,WIBOR_3M
2007-02-19,4.12,4.12,4.12,4.12,WIBOR_1M
2007-02-19,3.94,3.94,3.94,3.94,WIBID_ON
2007-02-16,4.09,4.09,4.09,4.09,WIBOR_ON
2007-02-16,4.27,4.27,4.27,4.27,WIBOR_6M
2007-02-16,4.2,4.2,4.2,4.2,WIBOR_3M
2007-02-16,4.11,4.11,4.11,4.11,WIBOR_1M
2007-02-16,3.93,3.93,3.93,3.93,WIBID_ON
2007-02-15,4.08,4.08,4.08,4.08,WIBOR_ON
2007-02-15,4.27,4.27,4.27,4.27,WIBOR_6M
2007-02-15,4.19,4.19,4.19,4.19,WIBOR_3M
2007-02-15,4.12,4.12,4.12,4.12,WIBOR_1M
2007-02-15,3.92,3.92,3.92,3.92,WIBID_ON
2007-02-14,4.06,4.06,4.06,4.06,WIBOR_ON
2007-02-14,4.26,4.26,4.26,4.26,WIBOR_6M
2007-02-14,4.2,4.2,4.2,4.2,WIBOR_3M
2007-02-14,4.12,4.12,4.12,4.12,WIBOR_1M
2007-02-14,3.89,3.89,3.89,3.89,WIBID_ON
2007-02-13,4.08,4.08,4.08,4.08,WIBOR_ON
2007-02-13,4.26,4.26,4.26,4.26,WIBOR_6M
2007-02-13,4.19,4.19,4.19,4.19,WIBOR_3M
2007-02-13,4.12,4.12,4.12,4.12,WIBOR_1M
2007-02-13,3.91,3.91,3.91,3.91,WIBID_ON
2007-02-12,4.07,4.07,4.07,4.07,WIBOR_ON
2007-02-12,4.26,4.26,4.26,4.26,WIBOR_6M
2007-02-12,4.2,4.2,4.2,4.2,WIBOR_3M
2007-02-12,4.12,4.12,4.12,4.12,WIBOR_1M
2007-02-12,3.89,3.89,3.89,3.89,WIBID_ON
2007-02-09,4.1,4.1,4.1,4.1,WIBOR_ON
2007-02-09,4.26,4.26,4.26,4.26,WIBOR_6M
2007-02-09,4.2,4.2,4.2,4.2,WIBOR_3M
2007-02-09,4.12,4.12,4.12,4.12,WIBOR_1M
2007-02-09,3.94,3.94,3.94,3.94,WIBID_ON
2007-02-08,4.09,4.09,4.09,4.09,WIBOR_ON
2007-02-08,4.26,4.26,4.26,4.26,WIBOR_6M
2007-02-08,4.2,4.2,4.2,4.2,WIBOR_3M
2007-02-08,4.12,4.12,4.12,4.12,WIBOR_1M
2007-02-08,3.93,3.93,3.93,3.93,WIBID_ON
2007-02-07,4.1,4.1,4.1,4.1,WIBOR_ON
2007-02-07,4.26,4.26,4.26,4.26,WIBOR_6M
2007-02-07,4.2,4.2,4.2,4.2,WIBOR_3M
2007-02-07,4.12,4.12,4.12,4.12,WIBOR_1M
2007-02-07,3.94,3.94,3.94,3.94,WIBID_ON
2007-02-06,4.1,4.1,4.1,4.1,WIBOR_ON
2007-02-06,4.26,4.26,4.26,4.26,WIBOR_6M
2007-02-06,4.2,4.2,4.2,4.2,WIBOR_3M
2007-02-06,4.12,4.12,4.12,4.12,WIBOR_1M
2007-02-06,3.95,3.95,3.95,3.95,WIBID_ON
2007-02-05,4.1,4.1,4.1,4.1,WIBOR_ON
2007-02-05,4.26,4.26,4.26,4.26,WIBOR_6M
2007-02-05,4.19,4.19,4.19,4.19,WIBOR_3M
2007-02-05,4.12,4.12,4.12,4.12,WIBOR_1M
2007-02-05,3.94,3.94,3.94,3.94,WIBID_ON
2007-02-02,4.11,4.11,4.11,4.11,WIBOR_ON
2007-02-02,4.27,4.27,4.27,4.27,WIBOR_6M
2007-02-02,4.19,4.19,4.19,4.19,WIBOR_3M
2007-02-02,4.12,4.12,4.12,4.12,WIBOR_1M
2007-02-02,3.95,3.95,3.95,3.95,WIBID_ON
2007-02-01,4.11,4.11,4.11,4.11,WIBOR_ON
2007-02-01,4.26,4.26,4.26,4.26,WIBOR_6M
2007-02-01,4.18,4.18,4.18,4.18,WIBOR_3M
2007-02-01,4.12,4.12,4.12,4.12,WIBOR_1M
2007-02-01,3.96,3.96,3.96,3.96,WIBID_ON
2007-01-31,4.1,4.1,4.1,4.1,WIBOR_ON
2007-01-31,4.26,4.26,4.26,4.26,WIBOR_6M
2007-01-31,4.19,4.19,4.19,4.19,WIBOR_3M
2007-01-31,4.13,4.13,4.13,4.13,WIBOR_1M
2007-01-31,3.94,3.94,3.94,3.94,WIBID_ON
2007-01-30,2.99,2.99,2.99,2.99,WIBOR_ON
2007-01-30,4.27,4.27,4.27,4.27,WIBOR_6M
2007-01-30,4.19,4.19,4.19,4.19,WIBOR_3M
2007-01-30,4.13,4.13,4.13,4.13,WIBOR_1M
2007-01-30,2.69,2.69,2.69,2.69,WIBID_ON
2007-01-29,3,3,3,3,WIBOR_ON
2007-01-29,4.28,4.28,4.28,4.28,WIBOR_6M
2007-01-29,4.2,4.2,4.2,4.2,WIBOR_3M
2007-01-29,4.13,4.13,4.13,4.13,WIBOR_1M
2007-01-29,2.71,2.71,2.71,2.71,WIBID_ON
2007-01-26,4.11,4.11,4.11,4.11,WIBOR_ON
2007-01-26,4.29,4.29,4.29,4.29,WIBOR_6M
2007-01-26,4.2,4.2,4.2,4.2,WIBOR_3M
2007-01-26,4.12,4.12,4.12,4.12,WIBOR_1M
2007-01-26,3.95,3.95,3.95,3.95,WIBID_ON
2007-01-25,4.08,4.08,4.08,4.08,WIBOR_ON
2007-01-25,4.28,4.28,4.28,4.28,WIBOR_6M
2007-01-25,4.19,4.19,4.19,4.19,WIBOR_3M
2007-01-25,4.12,4.12,4.12,4.12,WIBOR_1M
2007-01-25,3.92,3.92,3.92,3.92,WIBID_ON
2007-01-24,4.08,4.08,4.08,4.08,WIBOR_ON
2007-01-24,4.28,4.28,4.28,4.28,WIBOR_6M
2007-01-24,4.2,4.2,4.2,4.2,WIBOR_3M
2007-01-24,4.12,4.12,4.12,4.12,WIBOR_1M
2007-01-24,3.93,3.93,3.93,3.93,WIBID_ON
2007-01-23,4.09,4.09,4.09,4.09,WIBOR_ON
2007-01-23,4.28,4.28,4.28,4.28,WIBOR_6M
2007-01-23,4.19,4.19,4.19,4.19,WIBOR_3M
2007-01-23,4.12,4.12,4.12,4.12,WIBOR_1M
2007-01-23,3.92,3.92,3.92,3.92,WIBID_ON
2007-01-22,4.1,4.1,4.1,4.1,WIBOR_ON
2007-01-22,4.28,4.28,4.28,4.28,WIBOR_6M
2007-01-22,4.18,4.18,4.18,4.18,WIBOR_3M
2007-01-22,4.12,4.12,4.12,4.12,WIBOR_1M
2007-01-22,3.93,3.93,3.93,3.93,WIBID_ON
2007-01-19,4.11,4.11,4.11,4.11,WIBOR_ON
2007-01-19,4.29,4.29,4.29,4.29,WIBOR_6M
2007-01-19,4.19,4.19,4.19,4.19,WIBOR_3M
2007-01-19,4.12,4.12,4.12,4.12,WIBOR_1M
2007-01-19,3.96,3.96,3.96,3.96,WIBID_ON
2007-01-18,4.11,4.11,4.11,4.11,WIBOR_ON
2007-01-18,4.29,4.29,4.29,4.29,WIBOR_6M
2007-01-18,4.2,4.2,4.2,4.2,WIBOR_3M
2007-01-18,4.12,4.12,4.12,4.12,WIBOR_1M
2007-01-18,3.95,3.95,3.95,3.95,WIBID_ON
2007-01-17,4.11,4.11,4.11,4.11,WIBOR_ON
2007-01-17,4.3,4.3,4.3,4.3,WIBOR_6M
2007-01-17,4.2,4.2,4.2,4.2,WIBOR_3M
2007-01-17,4.12,4.12,4.12,4.12,WIBOR_1M
2007-01-17,3.94,3.94,3.94,3.94,WIBID_ON
2007-01-16,4.1,4.1,4.1,4.1,WIBOR_ON
2007-01-16,4.3,4.3,4.3,4.3,WIBOR_6M
2007-01-16,4.2,4.2,4.2,4.2,WIBOR_3M
2007-01-16,4.11,4.11,4.11,4.11,WIBOR_1M
2007-01-16,3.94,3.94,3.94,3.94,WIBID_ON
2007-01-15,4.1,4.1,4.1,4.1,WIBOR_ON
2007-01-15,4.31,4.31,4.31,4.31,WIBOR_6M
2007-01-15,4.19,4.19,4.19,4.19,WIBOR_3M
2007-01-15,4.12,4.12,4.12,4.12,WIBOR_1M
2007-01-15,3.93,3.93,3.93,3.93,WIBID_ON
2007-01-12,4.12,4.12,4.12,4.12,WIBOR_ON
2007-01-12,4.31,4.31,4.31,4.31,WIBOR_6M
2007-01-12,4.2,4.2,4.2,4.2,WIBOR_3M
2007-01-12,4.13,4.13,4.13,4.13,WIBOR_1M
2007-01-12,3.96,3.96,3.96,3.96,WIBID_ON
2007-01-11,4.11,4.11,4.11,4.11,WIBOR_ON
2007-01-11,4.31,4.31,4.31,4.31,WIBOR_6M
2007-01-11,4.2,4.2,4.2,4.2,WIBOR_3M
2007-01-11,4.12,4.12,4.12,4.12,WIBOR_1M
2007-01-11,3.95,3.95,3.95,3.95,WIBID_ON
2007-01-10,4.11,4.11,4.11,4.11,WIBOR_ON
2007-01-10,4.31,4.31,4.31,4.31,WIBOR_6M
2007-01-10,4.2,4.2,4.2,4.2,WIBOR_3M
2007-01-10,4.12,4.12,4.12,4.12,WIBOR_1M
2007-01-10,3.95,3.95,3.95,3.95,WIBID_ON
2007-01-09,4.11,4.11,4.11,4.11,WIBOR_ON
2007-01-09,4.3,4.3,4.3,4.3,WIBOR_6M
2007-01-09,4.2,4.2,4.2,4.2,WIBOR_3M
2007-01-09,4.12,4.12,4.12,4.12,WIBOR_1M
2007-01-09,3.96,3.96,3.96,3.96,WIBID_ON
2007-01-08,4.12,4.12,4.12,4.12,WIBOR_ON
2007-01-08,4.3,4.3,4.3,4.3,WIBOR_6M
2007-01-08,4.2,4.2,4.2,4.2,WIBOR_3M
2007-01-08,4.12,4.12,4.12,4.12,WIBOR_1M
2007-01-08,3.97,3.97,3.97,3.97,WIBID_ON
2007-01-05,4.11,4.11,4.11,4.11,WIBOR_ON
2007-01-05,4.31,4.31,4.31,4.31,WIBOR_6M
2007-01-05,4.2,4.2,4.2,4.2,WIBOR_3M
2007-01-05,4.12,4.12,4.12,4.12,WIBOR_1M
2007-01-05,3.95,3.95,3.95,3.95,WIBID_ON
2007-01-04,4.12,4.12,4.12,4.12,WIBOR_ON
2007-01-04,4.31,4.31,4.31,4.31,WIBOR_6M
2007-01-04,4.2,4.2,4.2,4.2,WIBOR_3M
2007-01-04,4.12,4.12,4.12,4.12,WIBOR_1M
2007-01-04,3.97,3.97,3.97,3.97,WIBID_ON
2007-01-03,4.14,4.14,4.14,4.14,WIBOR_ON
2007-01-03,4.31,4.31,4.31,4.31,WIBOR_6M
2007-01-03,4.21,4.21,4.21,4.21,WIBOR_3M
2007-01-03,4.13,4.13,4.13,4.13,WIBOR_1M
2007-01-03,3.97,3.97,3.97,3.97,WIBID_ON
2007-01-02,4.17,4.17,4.17,4.17,WIBOR_ON
2007-01-02,4.31,4.31,4.31,4.31,WIBOR_6M
2007-01-02,4.21,4.21,4.21,4.21,WIBOR_3M
2007-01-02,4.12,4.12,4.12,4.12,WIBOR_1M
2007-01-02,3.98,3.98,3.98,3.98,WIBID_ON
2006-12-29,4.18,4.18,4.18,4.18,WIBOR_ON
2006-12-29,4.3,4.3,4.3,4.3,WIBOR_6M
2006-12-29,4.2,4.2,4.2,4.2,WIBOR_3M
2006-12-29,4.12,4.12,4.12,4.12,WIBOR_1M
2006-12-29,3.9,3.9,3.9,3.9,WIBID_ON
2006-12-28,3.51,3.51,3.51,3.51,WIBOR_ON
2006-12-28,4.31,4.31,4.31,4.31,WIBOR_6M
2006-12-28,4.2,4.2,4.2,4.2,WIBOR_3M
2006-12-28,4.11,4.11,4.11,4.11,WIBOR_1M
2006-12-28,3.22,3.22,3.22,3.22,WIBID_ON
2006-12-27,3.58,3.58,3.58,3.58,WIBOR_ON
2006-12-27,4.3,4.3,4.3,4.3,WIBOR_6M
2006-12-27,4.2,4.2,4.2,4.2,WIBOR_3M
2006-12-27,4.11,4.11,4.11,4.11,WIBOR_1M
2006-12-27,3.28,3.28,3.28,3.28,WIBID_ON
2006-12-22,4.08,4.08,4.08,4.08,WIBOR_ON
2006-12-22,4.31,4.31,4.31,4.31,WIBOR_6M
2006-12-22,4.21,4.21,4.21,4.21,WIBOR_3M
2006-12-22,4.12,4.12,4.12,4.12,WIBOR_1M
2006-12-22,3.8,3.8,3.8,3.8,WIBID_ON
2006-12-21,3.98,3.98,3.98,3.98,WIBOR_ON
2006-12-21,4.31,4.31,4.31,4.31,WIBOR_6M
2006-12-21,4.21,4.21,4.21,4.21,WIBOR_3M
2006-12-21,4.11,4.11,4.11,4.11,WIBOR_1M
2006-12-21,3.69,3.69,3.69,3.69,WIBID_ON
2006-12-20,3.96,3.96,3.96,3.96,WIBOR_ON
2006-12-20,4.31,4.31,4.31,4.31,WIBOR_6M
2006-12-20,4.2,4.2,4.2,4.2,WIBOR_3M
2006-12-20,4.12,4.12,4.12,4.12,WIBOR_1M
2006-12-20,3.68,3.68,3.68,3.68,WIBID_ON
2006-12-19,4.08,4.08,4.08,4.08,WIBOR_ON
2006-12-19,4.31,4.31,4.31,4.31,WIBOR_6M
2006-12-19,4.2,4.2,4.2,4.2,WIBOR_3M
2006-12-19,4.12,4.12,4.12,4.12,WIBOR_1M
2006-12-19,3.92,3.92,3.92,3.92,WIBID_ON
2006-12-18,4.07,4.07,4.07,4.07,WIBOR_ON
2006-12-18,4.31,4.31,4.31,4.31,WIBOR_6M
2006-12-18,4.2,4.2,4.2,4.2,WIBOR_3M
2006-12-18,4.12,4.12,4.12,4.12,WIBOR_1M
2006-12-18,3.91,3.91,3.91,3.91,WIBID_ON
2006-12-15,4.1,4.1,4.1,4.1,WIBOR_ON
2006-12-15,4.3,4.3,4.3,4.3,WIBOR_6M
2006-12-15,4.2,4.2,4.2,4.2,WIBOR_3M
2006-12-15,4.12,4.12,4.12,4.12,WIBOR_1M
2006-12-15,3.94,3.94,3.94,3.94,WIBID_ON
2006-12-14,4.09,4.09,4.09,4.09,WIBOR_ON
2006-12-14,4.31,4.31,4.31,4.31,WIBOR_6M
2006-12-14,4.2,4.2,4.2,4.2,WIBOR_3M
2006-12-14,4.12,4.12,4.12,4.12,WIBOR_1M
2006-12-14,3.94,3.94,3.94,3.94,WIBID_ON
2006-12-13,4.09,4.09,4.09,4.09,WIBOR_ON
2006-12-13,4.29,4.29,4.29,4.29,WIBOR_6M
2006-12-13,4.19,4.19,4.19,4.19,WIBOR_3M
2006-12-13,4.12,4.12,4.12,4.12,WIBOR_1M
2006-12-13,3.93,3.93,3.93,3.93,WIBID_ON
2006-12-12,4.1,4.1,4.1,4.1,WIBOR_ON
2006-12-12,4.3,4.3,4.3,4.3,WIBOR_6M
2006-12-12,4.19,4.19,4.19,4.19,WIBOR_3M
2006-12-12,4.13,4.13,4.13,4.13,WIBOR_1M
2006-12-12,3.94,3.94,3.94,3.94,WIBID_ON
2006-12-11,4.1,4.1,4.1,4.1,WIBOR_ON
